run_id,pair_index,src_id,tgt_id,starting_node,overlap_mean,gain_mean,overlap_n,gain_n
1708e4d3-d54c-4165-be2c-2045f96c564e,72328,g078,g324,40,0.1737910834498717,10.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,72328,g078,g324,43,0.12158755766445659,8.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,72328,g078,g324,45,0.11230061193179634,11.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,72328,g078,g324,66,0.1430829524182665,10.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,72328,g078,g324,76,0.22064826167896,9.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,72328,g078,g324,90,0.20810412807007234,12.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,72328,g078,g324,95,0.1779926181942311,11.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,72328,g078,g324,98,0.1342219999679954,9.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73009,g244,g079,9,0.14705893301545475,7.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73009,g244,g079,20,0.18100398139871823,10.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73009,g244,g079,36,0.17582499555005948,10.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73009,g244,g079,37,0.17905699176490253,9.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73009,g244,g079,40,0.14648898762056656,8.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73009,g244,g079,66,0.15468051958212142,6.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73009,g244,g079,77,0.17150417326761722,6.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73009,g244,g079,83,0.18169207819271757,8.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73009,g244,g079,89,0.1459792838740207,8.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73009,g244,g079,93,0.09923126792692008,7.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73519,g499,g079,13,0.22246790890269152,9.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73519,g499,g079,15,0.12467948717948715,8.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73519,g499,g079,17,0.15497872913622932,9.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73519,g499,g079,23,0.3288541401813713,6.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73519,g499,g079,32,0.1386553865924181,10.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73519,g499,g079,36,0.1807224699964638,7.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73519,g499,g079,59,0.26561081849007545,8.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73519,g499,g079,73,0.22173449025212383,8.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73519,g499,g079,92,0.20726219394640447,7.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,73519,g499,g079,94,0.26747775584446065,6.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74065,g353,g080,3,0.14678625683273358,9.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74065,g353,g080,16,0.10143074638726812,10.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74065,g353,g080,20,0.10975452543099602,9.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74065,g353,g080,29,0.15338191599061166,8.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74065,g353,g080,38,0.15577051009959555,8.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74065,g353,g080,51,0.15276776718592577,9.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74065,g353,g080,58,0.12558733358212099,10.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74065,g353,g080,60,0.1523545785463944,7.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74065,g353,g080,70,0.10265880201728066,10.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74065,g353,g080,84,0.19106785692629613,7.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74859,g332,g081,13,0.14262961271465108,11.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74859,g332,g081,20,0.09711970598511198,10.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74859,g332,g081,35,0.08852181052330975,9.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74859,g332,g081,37,0.2236454933954934,10.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74859,g332,g081,44,0.08655806427161926,9.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74859,g332,g081,55,0.10861420785333831,11.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74859,g332,g081,65,0.12260949995847023,8.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74859,g332,g081,66,0.14306074169918565,8.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74859,g332,g081,71,0.14610728452833716,8.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,74859,g332,g081,91,0.14694650963072017,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75092,g081,g449,3,0.2564307088792215,8.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75092,g081,g449,15,0.23169406305619117,7.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75092,g081,g449,16,0.25829243209470276,8.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75092,g081,g449,22,0.21571010860484546,7.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75092,g081,g449,29,0.1450646344477277,8.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75092,g081,g449,41,0.16417639206712434,8.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75092,g081,g449,42,0.16639717695445247,9.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75092,g081,g449,45,0.14050936074913056,9.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75092,g081,g449,50,0.14194759186063532,9.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75092,g081,g449,75,0.17912546352706535,6.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75340,g082,g156,0,0.23289353648380015,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75340,g082,g156,4,0.15030555080193567,8.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75340,g082,g156,10,0.1326924765959947,8.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75340,g082,g156,16,0.09478875607253183,10.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75340,g082,g156,24,0.17543395010786317,8.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75340,g082,g156,39,0.2191673819475543,8.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75340,g082,g156,47,0.19124769966875227,10.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75340,g082,g156,68,0.12628942227450865,10.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75340,g082,g156,76,0.3512776052449965,7.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75340,g082,g156,85,0.08883739695490939,11.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75709,g340,g082,7,0.09592607392607391,9.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75709,g340,g082,27,0.13047112828442753,10.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75709,g340,g082,34,0.11246844484549937,9.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75709,g340,g082,40,0.12147650171179583,9.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75709,g340,g082,61,0.144865346197154,7.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75709,g340,g082,65,0.1933754678053465,9.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75709,g340,g082,74,0.14915984593222448,10.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75709,g340,g082,92,0.1354544918226545,10.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75709,g340,g082,94,0.10799002077774456,10.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,75709,g340,g082,95,0.19956251300187225,9.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76357,g248,g083,6,0.18130881052162515,8.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76357,g248,g083,19,0.1474647262633811,8.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76357,g248,g083,28,0.1657712597363755,9.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76357,g248,g083,34,0.12630688931375428,10.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76357,g248,g083,36,0.12416142251468339,9.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76357,g248,g083,37,0.11884040910356701,9.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76357,g248,g083,71,0.09388771383932673,8.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76357,g248,g083,78,0.1656358212239892,10.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76357,g248,g083,89,0.22945791852912595,11.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76357,g248,g083,96,0.15987264003053475,10.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76970,g084,g140,9,0.1833186554052081,7.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76970,g084,g140,17,0.12516111081900555,9.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76970,g084,g140,46,0.1180603664333247,10.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76970,g084,g140,48,0.14640817415585217,8.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76970,g084,g140,54,0.1276835473197029,11.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76970,g084,g140,58,0.20248393246187363,10.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76970,g084,g140,62,0.10790072199279359,9.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76970,g084,g140,71,0.13943576984956293,8.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76970,g084,g140,84,0.10328241040005745,8.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,76970,g084,g140,90,0.30789667833678724,9.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,77030,g084,g170,1,0.11553851895231207,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,77030,g084,g170,21,0.11112381428872165,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,77030,g084,g170,42,0.18382580704319834,10.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,77030,g084,g170,48,0.12968237237802455,9.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,77030,g084,g170,54,0.11244144588464364,10.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,77030,g084,g170,61,0.2015184435447593,9.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,77030,g084,g170,71,0.13216809019440598,10.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,77030,g084,g170,87,0.2106873356747499,9.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,77030,g084,g170,90,0.19880153094986855,8.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,77030,g084,g170,91,0.22340630525305447,8.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78456,g085,g469,6,0.11134945146386795,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78456,g085,g469,12,0.13484106621406391,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78456,g085,g469,14,0.1368577906767562,10.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78456,g085,g469,20,0.20190037740037742,9.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78456,g085,g469,21,0.23889563578014245,7.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78456,g085,g469,29,0.1569409984455751,10.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78456,g085,g469,87,0.14155172283184125,7.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78456,g085,g469,88,0.2633418640855712,8.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78456,g085,g469,91,0.14890229051993756,7.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78456,g085,g469,92,0.1369356196816151,7.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78914,g086,g285,18,0.12808924485125858,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78914,g086,g285,20,0.15511424045062489,10.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78914,g086,g285,22,0.10777825547619597,12.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78914,g086,g285,24,0.11135866498984939,10.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78914,g086,g285,26,0.1354913001652132,10.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78914,g086,g285,39,0.12678191373843545,10.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78914,g086,g285,47,0.12702303143479615,10.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78914,g086,g285,71,0.11588523147333214,10.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78914,g086,g285,73,0.13513964920636584,11.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,78914,g086,g285,83,0.14968468454312375,10.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80605,g307,g088,0,0.18783100152665372,10.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80605,g307,g088,1,0.11925481886651301,10.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80605,g307,g088,8,0.1275931112231422,9.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80605,g307,g088,20,0.1523736870172797,9.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80605,g307,g088,27,0.13174206852617648,8.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80605,g307,g088,39,0.1146721936350605,7.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80605,g307,g088,63,0.16339179149920838,10.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80605,g307,g088,78,0.15201937802853135,9.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80605,g307,g088,88,0.1283654533398779,8.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80605,g307,g088,94,0.11719416815068988,9.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80778,g088,g394,9,0.10999354992833255,11.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80778,g088,g394,12,0.09599718799718798,12.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80778,g088,g394,18,0.08385132496116479,11.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80778,g088,g394,22,0.1271168782385821,11.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80778,g088,g394,26,0.06978245828245827,12.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80778,g088,g394,28,0.11882762081658518,10.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80778,g088,g394,58,0.1251894258149518,10.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80778,g088,g394,71,0.11184992784992784,11.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80778,g088,g394,84,0.12793840941667028,11.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80778,g088,g394,99,0.10204823074065447,10.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80916,g088,g463,17,0.17448669751301332,8.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80916,g088,g463,18,0.19676961122613296,9.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80916,g088,g463,35,0.18401781064938963,7.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80916,g088,g463,64,0.1491446577831017,8.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80916,g088,g463,69,0.13367606771842472,8.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80916,g088,g463,78,0.17342219184324445,9.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80916,g088,g463,83,0.17683381999911815,7.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80916,g088,g463,88,0.14350943855803194,8.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80916,g088,g463,94,0.14286431131592423,9.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,80916,g088,g463,99,0.13998010121923166,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81040,g089,g115,8,0.20300101098156018,10.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81040,g089,g115,35,0.14101458184216806,7.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81040,g089,g115,41,0.1374927536231884,10.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81040,g089,g115,48,0.15354919933867303,10.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81040,g089,g115,59,0.19868691094144814,9.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81040,g089,g115,67,0.15986107313738893,10.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81040,g089,g115,68,0.14712624845308503,11.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81040,g089,g115,79,0.18760942760942761,9.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81040,g089,g115,96,0.16028679069468543,9.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81040,g089,g115,97,0.13561117200503386,8.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81419,g304,g089,29,0.11051648601010085,7.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81419,g304,g089,32,0.12710455019501304,10.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81419,g304,g089,34,0.1478512881454058,9.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81419,g304,g089,38,0.15486866087552587,10.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81419,g304,g089,41,0.25864559074079635,9.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81419,g304,g089,44,0.1630221386800334,9.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81419,g304,g089,49,0.13862663101793535,10.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81419,g304,g089,77,0.14041945907388184,8.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81419,g304,g089,90,0.15399098347374207,8.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81419,g304,g089,91,0.1912284382284382,8.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81767,g478,g089,3,0.13396086976891933,11.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81767,g478,g089,4,0.19140920483025745,9.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81767,g478,g089,25,0.12568699416525503,10.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81767,g478,g089,26,0.15176932836685159,8.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81767,g478,g089,41,0.1527087335870483,8.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81767,g478,g089,43,0.11460114554535068,10.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81767,g478,g089,60,0.1842429309820614,10.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81767,g478,g089,68,0.1463735825577931,10.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81767,g478,g089,88,0.3334192136366049,8.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81767,g478,g089,93,0.26766594516594516,8.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81789,g489,g089,7,0.11440824915824914,7.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81789,g489,g089,27,0.20148451535751305,10.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81789,g489,g089,38,0.14154436207067786,8.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81789,g489,g089,55,0.14171151466352705,11.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81789,g489,g089,69,0.18397088424741875,9.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81789,g489,g089,72,0.21317040523303143,10.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81789,g489,g089,75,0.2555833590961468,9.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81789,g489,g089,80,0.3605380532779913,8.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81789,g489,g089,94,0.22692982767091424,6.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,81789,g489,g089,96,0.11974792779684082,7.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,82454,g090,g413,23,0.11255993519151412,10.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,82454,g090,g413,29,0.18993765540333046,10.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,82454,g090,g413,32,0.19111649314974125,9.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,82454,g090,g413,38,0.134513986013986,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,82454,g090,g413,45,0.10677561327561327,11.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,82454,g090,g413,46,0.14139504998772734,11.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,82454,g090,g413,51,0.16152706740728517,11.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,82454,g090,g413,76,0.11609947599650117,10.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,82454,g090,g413,82,0.14811118485718028,11.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,82454,g090,g413,94,0.11368122215948302,11.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85178,g094,g149,4,0.12144298418819052,10.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85178,g094,g149,12,0.11882436404175536,10.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85178,g094,g149,24,0.110782917849414,10.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85178,g094,g149,37,0.11144307081807084,11.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85178,g094,g149,51,0.12861064056716232,8.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85178,g094,g149,54,0.22569058661534097,8.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85178,g094,g149,64,0.15411483434895412,10.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85178,g094,g149,74,0.1906941391941392,8.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85178,g094,g149,75,0.1690370554897409,8.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85178,g094,g149,79,0.0912073904356513,10.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85314,g094,g217,2,0.12657599712938977,9.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85314,g094,g217,3,0.1233707769226194,10.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85314,g094,g217,5,0.1800507883887968,10.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85314,g094,g217,6,0.13918021718937051,9.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85314,g094,g217,14,0.1413776669357629,9.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85314,g094,g217,21,0.1188325620739414,11.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85314,g094,g217,23,0.17122921812180472,9.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85314,g094,g217,69,0.12007834556747601,9.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85314,g094,g217,77,0.12751868743173092,10.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85314,g094,g217,85,0.1535534925432624,7.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85365,g242,g094,2,0.13711238249124494,10.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85365,g242,g094,15,0.10892266781472179,10.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85365,g242,g094,36,0.14043108092043183,9.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85365,g242,g094,44,0.12299269321383266,7.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85365,g242,g094,45,0.12967229816294293,9.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85365,g242,g094,46,0.1285335157879915,11.3,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85365,g242,g094,48,0.1287514209928003,9.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85365,g242,g094,62,0.16806344303188409,8.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85365,g242,g094,74,0.19367409465693217,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85365,g242,g094,90,0.1286195947629704,10.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85444,g094,g282,0,0.09363381043965752,11.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85444,g094,g282,1,0.15580986061992924,11.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85444,g094,g282,2,0.150794252044252,9.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85444,g094,g282,9,0.1290263392521457,10.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85444,g094,g282,15,0.14921161567900698,9.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85444,g094,g282,38,0.1648372154058653,10.9,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85444,g094,g282,42,0.14126130150043195,10.7,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85444,g094,g282,43,0.16082966776845492,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85444,g094,g282,63,0.11696468262756002,9.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,85444,g094,g282,95,0.11073637473637474,9.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,86252,g095,g282,6,0.14304420217463695,10.1,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,86252,g095,g282,8,0.11573158923564601,10.2,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,86252,g095,g282,30,0.11919434165350677,8.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,86252,g095,g282,45,0.15831425579251668,11.0,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,86252,g095,g282,54,0.1435962555962556,10.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,86252,g095,g282,58,0.14997895525527105,10.6,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,86252,g095,g282,59,0.1508333077051218,9.5,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,86252,g095,g282,65,0.11641296384774646,9.8,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,86252,g095,g282,76,0.11634817356556486,8.4,10,10
1708e4d3-d54c-4165-be2c-2045f96c564e,86252,g095,g282,79,0.14803323246801509,7.9,10,10
